,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,OtherBanksAccounts,ShoppingOnlinePerMonth,AverageInterestRateOnCreditLine,NumberOfTransactionsForGamblingCompanies,NumberOfComplaintsOnSocialMediaOnBanks,NumberOfPagesWithLikesOnFacebook,NumberOfAccessedAddsOnFacebook
2635,0,0.224252667,48,5,0.46662153,7384,11,0,2,0,1,4,7,19,2,78,41,900
2636,0,0.010199592,39,0,0.500545256,2750,4,0,2,0,0,8,94,6,46,82,47,604
2637,0,0.9999999,33,0,0.456089277,2060,5,0,1,0,0,2,60,15,91,88,37,624
2638,0,0.9999999,31,0,0.147570486,5000,2,0,0,0,0,3,93,16,88,82,37,651
2639,0,0.9999999,33,0,0.014069264,3695,1,0,0,0,1,0,98,5,34,59,20,512
2640,0,0.429820482,43,1,0.139293461,6453,7,0,0,0,2,8,9,19,69,11,31,344
2641,0,0.986504614,35,0,0.645189958,4500,11,0,1,0,1,6,60,4,77,31,43,611
2642,0,0.986280549,45,0,0.744842233,3295,8,0,2,0,0,3,97,15,56,82,21,957
2643,0,0.02321838,35,0,0.400518403,9644,4,0,1,0,0,1,4,9,62,19,1,73
2644,0,0.038822972,76,0,0.671046993,7000,12,0,5,0,0,4,54,5,71,18,17,286
2645,0,0.122276134,57,0,0.203054878,12700,8,0,3,0,1,9,26,0,25,10,2,296
2646,0,0.429903654,44,0,0.411311054,3500,9,0,1,0,0,2,80,11,52,28,45,909
2647,0,0.141670459,64,0,0.418121994,3950,16,0,2,0,1,7,83,7,86,73,22,747
2648,1,0.9999999,36,2,3931,NA,5,0,2,2,0,5,84,16,89,24,65,488
2649,0,0,57,0,0,8500,3,0,0,0,3,4,30,1,79,4,48,343
2650,0,0.062886246,37,0,0.878877888,3029,6,0,2,0,0,2,83,19,6,66,5,490
2651,0,0.072856988,54,0,0.150583245,6600,6,0,1,0,1,0,12,14,81,55,32,972
2652,0,0.57489301,50,0,0.057683967,6916,8,0,0,0,0,3,70,17,54,55,65,170
2653,0,0.009757985,64,0,0.043604071,10021,7,0,0,0,0,9,15,2,77,26,34,42
2654,0,0.084351118,81,0,0.01343785,6250,2,0,0,0,0,4,97,7,66,48,87,12
2655,0,0.179413254,59,0,0.273821267,10137,10,0,1,0,0,1,48,19,77,91,87,371
2656,0,0.944482897,61,1,2582,NA,9,2,1,0,2,3,19,19,34,45,70,149
2657,0,0.02699775,50,0,1486,NA,5,0,1,0,2,5,79,2,7,70,82,714
2658,0,0.057418626,75,1,0.341776371,6000,9,0,1,0,1,9,10,6,0,21,26,460
2659,0,0.188116791,54,0,0.460296772,9973,30,0,2,0,0,9,26,18,48,54,29,208
2660,0,0.027882592,45,0,2196,0,11,0,2,0,2,9,70,17,8,1,49,223
2661,0,0.010916837,42,0,0.055185284,3750,8,0,0,0,0,4,35,5,94,14,69,428
2662,0,0.105950448,34,0,135,NA,2,0,0,0,0,2,71,8,56,4,78,345
2663,0,0.000933292,47,1,0.759585388,9936,9,0,5,0,3,6,44,19,59,65,81,651
2664,0,0.158624144,64,0,0.300579961,15000,10,0,2,0,0,8,93,10,3,33,74,970
2665,0,0.819906832,58,0,10370,NA,17,0,3,0,0,0,97,13,67,56,26,581
2666,0,0.20542621,52,0,0.306886703,3150,12,0,1,0,2,7,1,11,80,96,34,937
2667,0,0.9999999,40,3,0.710764938,4300,4,0,1,1,1,3,73,0,4,83,6,539
2668,0,0.071202487,68,0,0.934950847,4780,7,0,1,0,0,7,78,3,79,47,29,178
2669,0,0.800148282,41,0,0.235855487,4400,12,0,0,0,3,4,10,4,42,4,27,437
2670,0,0.243426286,51,0,0.584371052,11081,7,0,2,0,2,4,97,5,28,84,38,736
2671,0,0.120733881,67,0,0.22622108,3500,5,0,1,0,0,2,12,15,44,28,40,780
2672,0,0.003555358,70,0,0.18566124,3500,13,0,1,0,1,0,21,18,71,0,92,258
2673,0,0.001394065,50,1,0.281088189,12166,13,0,1,0,3,3,94,4,88,84,18,854
2674,0,0.868221661,41,1,0.643547189,4036,9,3,0,4,1,2,91,1,60,72,39,673
2675,0,0.089290836,64,0,0.277920594,3500,14,0,1,0,0,3,7,8,95,62,41,219
2676,0,0.41835095,39,0,0.285777113,11368,10,0,1,0,4,7,42,1,99,77,88,764
2677,1,0.9999999,24,0,0.098901099,1000,3,1,0,0,0,5,13,6,14,90,79,8
2678,0,0.117651179,36,1,1.504998001,2500,10,0,2,0,1,4,21,19,58,60,87,971
2679,0,0.897153598,44,4,4.025527192,900,14,1,1,0,2,6,84,12,91,41,97,207
2680,0,0.018418761,79,0,736,NA,2,0,1,0,0,8,93,6,73,4,80,415
2681,0,0.9999999,54,0,1905,NA,2,0,1,0,0,9,53,15,31,39,58,274
2682,0,0.466997893,71,0,0.362135177,7811,9,0,1,0,0,5,55,12,90,41,38,771
2683,0,0.009724695,37,0,111,NA,3,0,0,0,0,7,31,0,10,70,55,161
2684,0,0.9999999,43,0,0.094525478,5278,1,0,1,0,0,3,58,3,49,7,22,998
2685,0,0.012989074,54,1,0.530156614,3000,12,0,1,0,5,2,86,0,39,65,64,419
2686,0,0.463684544,52,0,0.129979368,6300,3,0,0,0,0,5,0,11,85,33,64,711
2687,0,0.632279534,41,2,0.034482759,5625,4,1,0,1,2,0,63,16,56,73,82,13
2688,0,0.922613341,34,0,3297,NA,9,0,1,1,0,5,86,10,18,93,87,778
2689,0,0.558410262,45,0,0.116188381,10000,4,0,1,0,0,8,31,15,12,26,75,278
2690,0,0.604052535,57,0,0.463719766,7193,14,0,2,0,0,3,7,7,7,16,67,459
2691,0,0,61,0,0.160493827,1700,7,0,0,0,0,5,8,16,50,25,7,258
2692,0,0.026308992,35,0,4299,NA,6,0,3,0,0,9,93,16,95,39,61,4
2693,0,0.028124498,68,0,0.281110661,4933,12,0,4,0,0,2,46,6,0,37,63,330
2694,0,0.073441724,45,0,0.006320977,9333,3,0,0,0,2,4,2,7,21,76,38,2
2695,0,0.020155104,65,0,101,NA,17,0,0,0,0,8,98,0,83,98,43,557
2696,0,0.512038648,46,1,0.321495069,14500,9,0,2,1,2,3,60,17,7,0,61,192
2697,0,0.9999999,34,0,0.691921005,2784,7,0,2,0,3,2,31,13,53,87,28,746
2698,0,0,59,0,0.408073991,8000,13,0,2,0,0,0,93,15,31,79,48,329
2699,0,0.16635649,54,0,0.044488878,4000,7,0,0,0,1,4,75,16,50,21,89,74
2700,0,0.333304126,57,0,0.5569381,6348,18,0,2,0,1,7,66,17,47,27,78,550
2701,0,0.9999999,34,0,0.16950693,4400,1,0,0,0,0,1,93,15,2,26,64,520
2702,0,1.026986507,56,0,2337,NA,5,1,1,1,1,5,20,18,87,56,19,882
2703,0,0.338668226,51,0,3410,NA,16,0,2,0,0,3,15,4,95,63,82,75
2704,1,1.094433952,40,4,0.315929793,4500,7,0,0,0,2,6,4,7,84,7,14,336
2705,0,0.579427572,27,0,0.370253165,3475,17,0,0,0,0,9,4,16,38,28,61,290
2706,0,0.026920986,50,0,0.217365623,11850,18,0,1,0,3,6,67,5,39,74,61,763
2707,0,0.049796097,67,0,94,0,4,0,0,0,0,9,68,12,93,19,63,46
2708,1,0.9999999,62,1,0.363481644,4112,5,0,1,1,1,3,42,7,54,10,54,944
2709,0,0.050802925,74,0,0.005395463,16309,6,0,0,0,0,1,36,10,3,9,60,161
2710,0,0,30,0,0.685703551,5322,9,0,2,0,1,9,67,7,75,89,85,142
2711,0,1,23,1,0.566037736,900,4,0,0,0,0,1,63,4,8,4,38,270
2712,0,0.160558857,38,0,0.300956799,6897,6,0,1,0,0,9,89,13,18,45,23,887
2713,0,0.761406354,60,0,0.411380811,8733,14,0,2,0,0,2,41,8,25,42,38,612
2714,0,0.164283572,71,0,0.00959808,5000,2,0,0,0,0,0,32,8,74,21,29,987
2715,0,0.015856388,74,0,0.009059669,3200,9,0,0,0,0,5,30,5,71,54,26,420
2716,0,0,43,0,1295,NA,8,0,1,0,1,0,60,10,65,23,62,59
2717,0,0.045585854,39,0,0.514534013,3336,7,0,1,0,0,3,60,15,38,65,54,155
2718,0,0.533255896,54,0,0.218573046,4414,5,0,0,0,0,4,24,6,3,72,49,88
2719,0,0.955579771,51,0,0.530306186,4800,7,0,2,0,3,6,49,4,59,15,56,756
2720,0,1.823920266,38,0,0.015783935,2850,1,2,0,0,1,6,42,2,86,8,81,230
2721,0,0.683035218,42,0,0.048154933,3820,3,0,0,0,2,0,6,1,25,48,45,490
2722,0,0.123238967,57,0,0.011065191,7500,4,0,0,0,1,2,25,19,40,71,93,907
2723,0,0.071597136,88,0,0.301671614,6400,3,0,2,0,1,2,51,9,60,28,19,886
2724,0,0.890013748,34,0,0.039669421,5444,3,0,0,0,0,5,44,9,73,4,9,951
2725,0,0.262403669,46,0,0.649484536,3200,13,0,1,0,2,9,56,0,43,32,96,94
2726,0,0,30,0,0.094795539,2689,3,0,0,0,0,3,64,3,31,90,72,786
2727,0,0.076867853,28,0,0.026394721,1666,2,0,0,0,0,9,11,19,96,27,11,774
2728,0,0.373872684,52,0,2055,NA,4,0,2,0,0,1,5,13,91,20,21,201
2729,0,0.006999364,39,0,0.505338078,5338,8,0,2,0,3,1,97,18,84,88,31,218
2730,0,0.9999999,32,0,0.178486435,2100,2,0,0,1,0,2,94,0,80,85,49,960
2731,0,0.005168167,60,0,0.084772873,3125,6,0,0,0,0,3,51,8,86,10,92,537
2732,0,0.724076487,49,0,0.422368233,7000,14,1,1,0,2,3,61,10,25,26,57,942
2733,0,0.288011315,43,0,0.297925519,4000,8,0,0,0,2,7,93,10,17,55,75,904
2734,0,0.266489007,28,0,12,NA,2,0,0,0,0,4,85,11,65,61,28,405
2735,0,0.014189181,81,1,0.147463134,4000,14,0,0,0,0,9,70,0,8,46,47,132
2736,0,0.004999,37,0,0.453174503,7890,7,0,3,0,2,4,37,3,9,3,73,541
2737,0,0.595095253,31,0,0.256379922,5916,7,0,2,0,0,0,12,13,75,77,26,312
2738,0,0.074101568,80,0,0.009958176,5020,4,0,0,0,1,9,25,6,15,42,44,873
2739,0,0.047712383,37,0,0.4520024,13333,8,0,2,0,3,9,77,16,85,23,68,713
2740,0,0.9999999,63,1,0.117666022,3101,0,2,0,0,1,4,52,17,98,88,64,115
2741,0,0.677474622,57,0,0.394578313,14607,13,0,2,0,0,6,17,6,71,92,5,82
2742,0,0.4138049,60,0,0.816818357,7800,13,0,3,0,0,0,25,12,54,86,32,154
2743,0,0.132205488,43,2,0.453878843,12000,12,0,2,0,2,6,44,8,55,66,3,443
2744,0,0.9999999,24,0,1,NA,0,0,0,0,0,9,38,2,55,40,73,55
2745,0,0.174915833,34,0,0.243837442,1500,6,0,0,0,0,6,62,7,69,65,10,74
2746,0,0.212049914,56,0,1831,NA,10,0,2,0,NA,0,75,11,22,68,18,211
2747,0,0.9999999,35,0,3831,NA,4,0,1,0,0,1,36,0,0,44,9,812
2748,0,0.02389662,53,0,0.395405447,6572,13,0,1,0,3,1,2,17,78,13,16,149
2749,0,0.056689342,35,0,0.098693759,6200,6,0,0,0,2,9,62,8,27,39,70,922
2750,0,0.797074218,56,3,0.420728964,6666,10,0,2,2,0,6,58,5,76,60,60,104
2751,0,0.671332867,37,1,0.434792268,4500,4,0,1,0,0,0,13,4,30,36,10,586
2752,0,0.044381201,77,1,288,NA,5,1,1,0,0,7,42,6,86,86,60,866
2753,0,0.203512976,41,0,0.561815106,13596,15,0,6,0,0,6,11,3,11,14,64,281
2754,0,0.506915514,66,0,0.147426393,4720,5,0,0,0,0,6,95,4,65,35,98,506
2755,0,0.034043108,63,0,0.075630252,9519,9,0,0,0,0,2,85,2,87,71,29,789
2756,0,0.9999999,55,0,0,NA,1,0,0,0,0,2,56,11,1,76,37,887
2757,0,0.805380755,47,0,0.459220111,7000,7,0,2,0,2,0,97,11,86,94,46,710
2758,0,0,46,0,0,4428,1,0,0,0,1,8,87,11,95,82,29,906
2759,0,0.007293689,27,1,0.136312089,4408,6,0,0,0,0,6,92,10,33,50,77,81
2760,0,0.983728498,61,2,0.114161519,4370,3,0,0,0,1,6,58,18,45,19,2,735
2761,0,0.018332111,63,1,2750,NA,7,0,2,0,0,8,61,4,97,11,77,544
2762,0,0.622437756,49,0,0.482405345,4489,6,0,1,0,0,0,97,7,62,49,12,560
2763,0,0.176079734,25,0,1,NA,1,0,0,0,0,8,25,14,7,4,63,89
2764,0,0.928188347,49,0,0.320188836,3600,5,0,1,0,0,8,42,17,83,44,62,529
2765,0,0.156305221,66,0,0.327031449,5500,11,0,1,0,2,9,33,7,91,64,83,47
2766,0,0.003554418,72,0,0.438219204,5300,9,0,1,0,0,2,28,18,91,8,41,931
2767,1,0.995002776,30,1,0.176955761,4000,3,10,0,0,0,1,0,9,88,81,1,449
2768,0,0.554406315,49,0,0.586602671,9583,13,1,2,0,1,4,7,9,31,16,19,981
2769,0,0.582757962,60,0,1.249135868,3760,25,0,1,0,0,1,70,9,84,31,93,196
2770,0,0.51958007,42,0,0.160787992,5329,4,3,0,1,2,2,28,17,33,15,4,93
2771,0,0.583270935,44,0,0.084059993,8600,3,0,0,0,4,1,5,15,74,12,74,230
2772,0,0,63,0,0.24150905,9833,5,0,1,0,1,9,32,6,61,64,72,623
2773,0,0.120129329,72,0,0.201859588,7420,8,0,1,0,0,9,69,4,33,78,79,936
2774,0,0,78,1,0.318420395,4000,8,0,1,0,0,6,13,18,81,21,56,235
2775,0,0.234565506,52,0,0.322765851,4005,7,0,0,0,3,6,24,4,22,92,38,140
2776,0,0.405557616,37,0,0.420642318,11800,16,0,2,0,1,0,15,12,45,31,83,592
2777,0,0.961313422,46,0,387,NA,4,0,0,0,0,3,92,10,39,90,38,700
2778,0,0.003204331,89,0,0.000499917,6000,4,0,0,0,0,2,48,7,96,76,41,362
2779,0,0,29,0,0,0,1,0,0,0,0,8,88,12,71,91,46,976
2780,0,0.196230403,61,0,0.23525138,13763,8,0,1,0,0,2,50,11,86,39,73,492
2781,0,0,61,0,0,NA,1,0,0,0,NA,3,22,3,76,90,74,658
2782,0,0.046682013,61,0,0.246381372,6355,7,0,1,0,0,5,50,9,70,34,17,27
2783,0,0.005737638,76,0,0.249935584,3880,10,0,1,0,0,1,13,7,62,20,83,30
2784,0,0.032583137,31,0,0.068563593,5833,8,0,0,0,0,1,93,13,8,34,11,201
2785,0,0.015296651,57,0,2957,NA,6,0,2,0,1,3,24,7,65,71,8,907
2786,0,0.825366105,63,1,0.15953469,4813,8,0,1,0,0,7,41,12,63,58,86,904
2787,0,0.495677056,54,0,0.390402399,4000,3,0,1,0,0,1,75,11,16,33,12,995
2788,0,0.467479789,44,0,0.553868937,2700,8,0,2,0,0,3,22,14,33,7,88,82
2789,0,0.086477467,52,0,0.09239472,17500,14,0,1,0,2,3,97,5,55,76,12,470
2790,0,0.020412385,46,0,0.10875,8799,4,1,0,0,1,4,44,14,41,38,26,473
2791,0,0.325306795,56,0,0.772428515,17800,20,0,5,0,0,7,95,5,42,24,90,665
2792,0,0.9999999,21,0,0,300,1,0,0,0,0,6,58,17,1,50,44,522
2793,0,0.547444592,45,0,0.766319773,8455,10,0,2,0,4,6,2,16,75,14,15,114
2794,0,0.433461198,51,0,0.26226574,9497,6,0,1,0,4,9,70,19,2,63,31,243
2795,0,0.507950931,41,0,0.190702324,4000,6,0,0,0,0,6,34,3,47,67,35,970
2796,0,0,44,1,0.353955756,8000,9,1,2,0,3,3,32,6,71,47,3,297
2797,0,0.007140319,47,0,0.248623465,2360,4,0,0,0,0,3,61,2,81,5,7,315
2798,0,0.087225384,39,0,180,NA,6,0,0,0,0,1,63,13,55,74,98,633
2799,0,0,72,0,3152,NA,7,0,2,0,0,6,45,13,79,95,77,129
2800,0,0.118098826,29,0,0.262639246,2333,5,0,1,1,0,5,54,1,25,28,74,707
2801,0,0.292743341,50,0,0.542091582,5000,7,0,2,0,1,2,55,18,28,67,78,183
2802,0,0.144627967,60,0,0.152182783,2450,14,0,0,0,0,6,62,1,27,52,34,745
2803,0,0.9999999,41,2,0.083688206,5400,2,0,0,0,1,7,89,11,56,41,99,330
2804,0,0.031825066,64,0,0.363629084,12487,11,0,4,0,0,9,50,8,37,85,14,96
2805,0,0.001444412,53,0,0.188960516,2481,5,0,1,0,0,8,15,1,62,81,48,705
2806,0,0.122225124,51,0,0.60255418,2583,6,0,0,0,2,7,10,7,26,11,68,442
2807,0,0.020131991,36,1,0.000879679,10230,2,0,0,0,0,8,14,13,63,88,38,916
2808,0,0.007809418,53,0,0.118503539,4944,11,0,1,0,0,5,73,18,4,14,33,787
2809,0,0.682152429,41,0,0.136047134,5600,7,0,0,0,0,5,37,11,76,4,82,184
2810,0,0.527631491,58,0,0.397263878,3800,7,0,1,0,2,3,40,9,74,49,55,872
2811,0,0.062490236,43,0,12,NA,1,0,0,0,NA,9,28,10,45,9,35,468
2812,0,0.392359132,40,0,0.344220771,7500,13,0,2,0,0,1,90,13,45,35,63,863
2813,0,0.331795463,24,0,0.36286645,1534,3,0,0,0,0,6,33,19,56,43,56,207
2814,0,0.108196169,56,0,0.252963862,7000,10,0,1,0,0,7,48,15,91,49,39,838
2815,0,0.605473204,48,0,0.550224888,2000,7,0,0,0,2,6,94,10,10,86,14,38
2816,0,0.004253668,69,0,0.002528445,3163,12,0,0,0,0,1,56,11,29,21,16,299
2817,0,0.319714166,42,0,0.352960894,8949,6,0,2,0,2,9,59,3,21,26,65,236
2818,0,0.2092932,76,0,0.691047531,4333,22,0,2,0,0,7,84,5,87,12,89,984
2819,0,0.128557943,37,1,0.425143453,3833,13,0,1,0,0,5,28,2,45,92,51,80
2820,0,0.04093976,65,0,0.196340183,6666,7,0,1,0,0,5,69,11,37,90,28,0
2821,0,0.722910836,60,1,0.596680664,5000,5,0,1,0,2,9,78,13,16,78,89,628
2822,0,0.108613876,69,0,935,NA,7,0,1,0,0,7,50,19,47,18,17,324
2823,0,0.720811685,40,0,0.414453013,3500,6,0,1,0,3,7,86,7,61,17,36,269
2824,1,0.071554892,30,0,0.234654633,19500,11,0,3,0,0,0,96,7,65,41,35,900
2825,0,0.450384987,63,0,0.473244147,2391,5,0,0,0,3,0,61,5,39,0,81,491
2826,0,0,39,1,0.986253437,4000,10,0,4,0,0,1,18,14,27,71,34,62
2827,0,0.092976268,68,0,81,NA,7,0,0,0,0,2,52,4,80,7,59,142
2828,0,0.061783143,64,0,0.325767129,4757,11,1,1,0,0,3,71,5,5,38,56,323
2829,1,0.9999999,46,0,0,NA,0,0,0,0,5,3,66,10,99,98,43,451
2830,0,0.023939941,52,0,0.061269518,11783,5,0,0,0,0,8,42,6,45,61,83,813
2831,0,0.107560312,45,0,0.41928911,4416,5,0,2,0,1,4,35,15,60,30,27,41
2832,0,0,81,0,286,NA,10,0,0,0,0,9,87,5,99,54,42,331
2833,0,0.276913903,43,0,2308,NA,5,0,1,0,0,5,43,19,53,33,45,369
2834,0,0.114680613,71,0,0.192124289,6500,9,0,1,0,0,5,31,11,25,16,15,375
2835,0,0.004544478,64,0,0.159553137,6981,21,0,1,0,1,3,61,13,98,24,85,983
2836,0,0.384934286,62,1,2118,NA,14,0,2,0,0,8,11,6,87,88,43,422
2837,0,0.9999999,59,1,0.162226878,6681,2,3,1,0,0,3,5,9,11,7,26,779
2838,0,0.487720982,48,0,0.174092589,4600,9,0,0,0,1,9,92,11,54,15,16,203
2839,0,0.028567196,45,0,0.518330309,8264,12,0,2,0,2,5,89,2,74,3,25,381
2840,0,0.138953538,61,0,0.036245469,8000,4,0,0,0,1,0,57,11,60,57,86,744
2841,0,0.547137342,49,0,0.659678643,14500,6,0,3,0,3,5,54,17,48,34,4,2
2842,0,0.001524297,48,0,1950,NA,3,0,1,0,0,7,5,17,18,65,67,327
2843,0,0,67,0,0.087630725,2772,5,0,0,0,0,1,44,0,29,15,18,617
2844,0,0.005385477,42,0,0.078792121,10000,8,0,0,0,0,7,80,4,83,80,8,346
2845,0,0.043287642,55,0,0.206326315,10400,13,0,1,0,2,7,64,17,58,34,59,774
2846,0,0.9999999,24,0,0.679738562,764,2,0,0,0,0,7,20,8,3,20,6,787
2847,0,0,50,0,0.607412674,11250,10,0,1,0,2,8,10,3,74,93,97,276
2848,0,1.043091214,60,0,0.787513116,3811,14,0,0,0,0,7,19,0,99,74,44,886
2849,0,0,48,1,1862,NA,4,0,1,0,0,4,82,4,29,3,7,431
2850,0,0.134443278,64,0,1197,NA,4,0,1,0,NA,9,4,13,88,39,32,617
2851,0,0.150950766,61,0,0.652923155,7833,10,0,3,0,2,3,47,5,21,50,32,948
2852,0,0,81,0,0,1800,6,0,0,0,0,7,40,11,66,37,26,731
2853,0,0.117213048,33,0,0.36775483,1500,8,0,0,0,0,4,92,1,53,88,94,401
2854,0,0,53,0,0.219132029,3271,2,0,1,0,1,5,76,19,1,56,32,59
2855,0,0.302455804,71,0,0.343331548,5600,5,0,1,0,1,6,46,1,42,98,44,9
2856,0,0.05767024,51,0,1171,NA,3,0,1,0,0,6,16,0,56,58,26,496
2857,0,0.234746034,63,1,0.173385196,8483,9,0,1,0,1,5,13,3,26,91,83,498
2858,0,0.352478044,47,0,0.436352254,9583,11,0,1,0,1,1,10,4,31,13,70,619
2859,0,0.002405561,66,0,0.012420181,14250,13,0,0,0,0,4,65,2,30,60,32,598
2860,0,1.089995263,43,0,2591,0,4,0,1,0,4,1,42,9,21,20,33,831
2861,0,0.275697774,28,0,0.196188691,3200,5,0,0,0,0,1,74,13,4,93,3,853
2862,0,0.9999999,56,0,0,NA,3,0,0,0,NA,2,73,19,82,66,26,14
2863,0,0.072855013,36,0,0.479794473,7200,12,0,3,0,0,9,94,13,68,87,83,966
2864,0,0.048850024,57,0,0.327686754,3600,11,0,1,0,1,6,97,12,83,74,58,183
2865,0,0.011449428,96,0,15,NA,3,0,0,0,0,6,37,6,79,2,40,829
2866,0,0.017829847,80,0,0.00489951,10000,11,0,0,0,0,0,96,1,59,94,16,333
2867,0,0.9999999,30,0,0.216597925,8000,3,0,1,0,0,5,17,3,56,21,48,508
2868,0,0.006137825,72,0,0.002596728,3850,6,0,0,0,0,7,34,3,32,24,58,875
2869,0,0.3696019,53,0,0.251818329,6186,8,0,1,0,3,7,18,1,29,42,42,182
2870,0,0.412198568,57,1,0.330820706,13000,19,0,1,0,4,3,91,0,55,89,7,382
2871,0,0.089225616,55,0,0.287084269,4900,6,0,1,0,3,7,34,10,66,18,15,191
2872,0,0.015527622,46,0,374,NA,8,0,1,0,0,1,38,18,11,42,63,114
2873,0,0.346765323,86,0,0.598583235,3387,4,0,1,0,1,3,15,8,14,34,15,627
2874,0,0.221929257,61,0,0.343218927,3000,4,0,1,0,2,6,7,1,52,41,79,104
2875,0,0.98110189,80,0,0.508836076,1640,2,0,0,0,0,0,48,9,20,96,31,286
2876,0,0.170351855,27,1,0.010395842,2500,3,0,0,0,0,3,56,12,98,92,69,947
2877,0,0.120429319,58,0,0.536238585,8650,10,0,2,0,1,9,55,2,27,16,79,605
2878,0,0.677522772,31,0,0.625078109,4800,11,1,2,0,0,4,63,2,45,36,31,481
2879,0,0.493506494,24,0,0.004665112,3000,2,0,0,0,0,3,64,12,51,97,4,118
2880,0,0.793543472,29,0,0.304821151,4500,7,0,0,0,1,5,51,17,31,44,65,32
2881,0,0.024259425,63,0,0.439398889,3060,10,0,1,0,0,8,52,15,85,22,61,92
2882,0,0.018978016,61,0,1129,NA,9,0,1,0,0,3,55,10,27,12,2,175
2883,0,0.269108796,36,0,0.264898116,2600,5,0,0,0,2,8,31,17,83,53,70,420
2884,0,0.010037832,58,0,0.004385965,9803,10,0,0,0,0,5,32,2,69,1,15,437
2885,0,0.003620612,48,0,891,NA,6,0,1,0,0,7,79,4,13,38,42,798
2886,0,0.066074225,46,0,2765,NA,6,0,2,0,0,0,59,6,98,81,67,531
2887,0,0.048358886,64,0,0.244503664,1500,9,0,0,0,0,3,25,18,57,39,84,146
2888,0,0.02395761,69,0,0.165963119,4500,10,0,0,0,0,3,22,0,33,31,8,57
2889,0,0.050117057,58,0,3268,NA,14,0,1,0,1,4,91,19,15,91,85,121
2890,0,0.012671313,60,0,1198,NA,12,0,1,0,2,5,77,7,47,40,98,328
2891,0,0.036269005,68,0,0.153303219,7083,11,0,1,0,1,3,43,9,57,14,96,121
2892,0,0.96013289,27,0,0.147926037,2000,3,0,0,1,0,3,54,2,16,86,7,551
2893,0,0.032232209,67,0,4686,NA,10,0,3,0,2,9,72,0,69,53,47,686
2894,1,0.9999999,32,0,113,NA,0,0,0,1,0,3,21,9,93,38,16,362
2895,0,0.9999999,24,0,0,737,0,0,0,0,0,9,89,11,61,87,7,399
2896,0,0.077848054,59,0,0.216252033,16600,9,0,3,0,4,4,65,3,59,83,82,539
2897,0,0.97540246,58,0,0.049441246,5905,1,0,0,0,0,3,47,8,51,70,5,91
2898,0,0.02619869,54,0,0.298084291,2609,3,0,1,0,2,4,82,7,87,99,97,624
2899,0,0.138219489,53,3,0.360877092,8664,20,1,4,0,0,2,15,8,32,13,61,538
2900,0,0.868530692,51,0,0.286071566,5197,5,0,2,0,0,6,48,13,41,9,21,677
2901,0,0.385161484,50,0,0.100541591,7200,10,0,0,0,0,7,2,5,73,23,91,547
2902,0,0.028047149,56,0,0.274523641,2833,11,0,1,0,0,9,24,15,98,82,60,721
2903,0,0.022154084,79,0,0.371116986,3025,12,0,1,0,0,0,76,8,83,71,69,755
2904,0,0.00010526,71,0,3597,NA,8,0,4,0,0,4,79,2,41,65,14,688
2905,0,0.085232155,60,0,0.363870968,7749,15,0,1,0,1,5,19,3,81,70,88,760
2906,0,0.004054739,75,0,0.001587582,5668,14,0,0,0,1,6,56,11,13,19,40,545
2907,0,0.711147741,44,0,2328,NA,5,0,1,0,0,5,52,13,16,82,6,711
2908,0,0.499537644,44,0,0.410027127,9952,7,0,1,0,2,9,63,0,47,37,71,730
2909,1,1.062215309,45,3,2.030193961,5000,14,0,4,1,1,3,46,4,22,51,57,840
2910,0,0.984542138,44,1,0.444235925,7459,5,0,1,0,2,8,99,11,94,34,7,588
2911,0,0.938586327,44,1,1095,NA,8,9,0,4,0,4,67,13,11,68,97,334
2912,0,0.123545616,48,0,1.056420511,7000,13,0,1,0,2,5,97,3,69,58,80,976
2913,0,0.932135729,24,0,0.010362694,1350,1,0,0,0,0,7,22,1,75,58,81,73
2914,0,0.9999999,32,0,0.479180436,4538,8,0,2,0,2,7,30,11,13,49,27,311
2915,0,0.08012852,57,0,0.119214586,2851,5,0,0,0,2,4,4,10,39,40,19,609
2916,0,0.002108808,57,0,0.23572186,6600,11,0,1,0,1,7,55,12,15,73,5,105
2917,0,0.542161672,51,1,0.093229216,10500,11,0,0,0,0,5,91,6,98,87,84,538
2918,0,0.065634531,66,0,0.052905464,1152,4,0,0,0,0,4,3,12,4,13,21,488
2919,0,0.9999999,34,0,0,NA,2,0,0,0,0,1,81,14,20,46,44,52
2920,0,0.01139924,44,0,0.007132668,700,2,0,0,0,3,4,43,12,42,71,89,136
2921,0,0.222462203,76,0,0.446482564,4960,5,0,1,0,0,5,42,16,18,21,17,479
2922,0,0.06266858,61,0,2303,NA,6,0,1,0,0,6,77,4,57,44,97,568
2923,0,0.00504304,99,0,800,NA,5,0,0,0,NA,3,60,4,18,71,9,523
2924,0,0.9999999,54,1,0.449833395,2700,2,0,1,0,0,6,98,4,55,42,17,789
2925,0,0.007936415,48,0,0.247378947,16500,17,0,2,0,4,8,29,7,16,58,74,109
2926,0,0.9999999,28,0,585,NA,1,0,0,0,0,0,69,15,83,57,15,380
